|||02-February|124.0|
|||03-March|157.0|
|||04-April|135.0|
|||05-May|152.0|
|||06-June|165.0|
|||07-July|93.0|
Bingöl|1. (First Sales)|2016|01-January|104.0|
|||02-February|84.0|
|||03-March|64.0|
|||04-April|79.0|
|||05-May|228.0|
|||06-June|124.0|
|||07-July|136.0|
|2. (Second Hand Sales)|2016|01-January|48.0|
|||02-February|42.0|
|||03-March|45.0|
|||04-April|37.0|
|||05-May|47.0|
|||06-June|59.0|
|||07-July|45.0|
Bitlis|1. (First Sales)|2016|01-January|17.0|
|||02-February|17.0|
|||03-March|23.0|
|||04-April|21.0|
|||05-May|22.0|
|||06-June|43.0|
|||07-July|35.0|
|2. (Second Hand Sales)|2016|01-January|26.0|
|||02-February|39.0|
|||03-March|51.0|
|||04-April|48.0|
|||05-May|36.0|
|||06-June|57.0|
|||07-July|60.0|
Bolu|1. (First Sales)|2016|01-January|174.0|
|||02-February|241.0|
|||03-March|222.0|
|||04-April|234.0|
|||05-May|195.0|
|||06-June|286.0|
|||07-July|180.0|
|2. (Second Hand Sales)|2016|01-January|220.0|
|||02-February|239.0|
|||03-March|288.0|
|||04-April|285.0|
|||05-May|201.0|
|||06-June|290.0|
|||07-July|185.0|
Burdur|1. (First Sales)|2016|01-January|108.0|
|||02-February|190.0|
|||03-March|119.0|
|||04-April|247.0|
|||05-May|170.0|
|||06-June|129.0|
|||07-July|93.0|
|2. (Second Hand Sales)|2016|01-January|60.0|
|||02-February|93.0|
|||03-March|93.0|
|||04-April|81.0|
|||05-May|85.0|
|||06-June|80.0|
|||07-July|96.0|
Bursa|1. (First Sales)|2016|01-January|1579.0|
|||02-February|1799.0|
|||03-March|2058.0|
|||04-April|1782.0|
|||05-May|1925.0|
|||06-June|1934.0|
|||07-July|1377.0|
|2. (Second Hand Sales)|2016|01-January|2012.0|
|||02-February|2355.0|
|||03-March|2859.0|
|||04-April|2398.0|
|||05-May|2393.0|
|||06-June|2333.0|
|||07-July|1760.0|
Çanakkale|1. (First Sales)|2016|01-January|358.0|
|||02-February|442.0|
|||03-March|489.0|
|||04-April|492.0|
|||05-May|450.0|
|||06-June|534.0|
|||07-July|532.0|
|2. (Second Hand Sales)|2016|01-January|370.0|
|||02-February|463.0|
|||03-March|516.0|
|||04-April|526.0|
|||05-May|537.0|
|||06-June|492.0|
|||07-July|455.0|
Çankırı|1. (First Sales)|2016|01-January|37.0|
|||02-February|61.0|
|||03-March|67.0|
|||04-April|75.0|
|||05-May|66.0|
|||06-June|80.0|
|||07-July|99.0|
|2. (Second Hand Sales)|2016|01-January|141.0|
|||02-February|97.0|
|||03-March|135.0|
|||04-April|111.0|
|||05-May|101.0|
|||06-June|85.0|
|||07-July|80.0|
Çorum|1. (First Sales)|2016|01-January|246.0|
|||02-February|216.0|
|||03-March|333.0|
|||04-April|312.0|
|||05-May|311.0|
|||06-June|296.0|
|||07-July|286.0|
|2. (Second Hand Sales)|2016|01-January|311.0|
|||02-February|349.0|
|||03-March|393.0|
|||04-April|419.0|
|||05-May|351.0|
|||06-June|346.0|
|||07-July|289.0|
Denizli|1. (First Sales)|2016|01-January|459.0|
|||02-February|592.0|
|||03-March|675.0|
|||04-April|590.0|
|||05-May|558.0|
|||06-June|646.0|
|||07-July|441.0|
|2. (Second Hand Sales)|2016|01-January|414.0|
|||02-February|544.0|
|||03-March|676.0|
|||04-April|529.0|
|||05-May|633.0|
|||06-June|589.0|
|||07-July|391.0|
Diyarbakır|1. (First Sales)|2016|01-January|491.0|
|||02-February|617.0|
|||03-March|757.0|
|||04-April|650.0|
|||05-May|1378.0|
|||06-June|646.0|
|||07-July|543.0|
|2. (Second Hand Sales)|2016|01-January|399.0|
|||02-February|465.0|
|||03-March|529.0|
|||04-April|556.0|
|||05-May|571.0|
|||06-June|518.0|
|||07-July|447.0|
Düzce|1. (First Sales)|2016|01-January|241.0|
|||02-February|238.0|
|||03-March|328.0|
|||04-April|265.0|
|||05-May|271.0|
|||06-June|319.0|
|||07-July|251.0|
|2. (Second Hand Sales)|2016|01-January|150.0|
|||02-February|213.0|
|||03-March|229.0|
|||04-April|204.0|
|||05-May|179.0|
|||06-June|213.0|
|||07-July|147.0|
Edirne|1. (First Sales)|2016|01-January|131.0|
|||02-February|380.0|
|||03-March|255.0|
|||04-April|226.0|
|||05-May|273.0|
|||06-June|270.0|
|||07-July|305.0|
|2. (Second Hand Sales)|2016|01-January|248.0|
|||02-February|296.0|
|||03-March|435.0|
|||04-April|356.0|
|||05-May|360.0|
|||06-June|386.0|
|||07-July|282.0|
Elazığ|1. (First Sales)|2016|01-January|179.0|
|||02-February|245.0|
|||03-March|354.0|
|||04-April|222.0|
|||05-May|349.0|
|||06-June|310.0|
|||07-July|291.0|
|2. (Second Hand Sales)|2016|01-January|325.0|
|||02-February|453.0|
|||03-March|538.0|
|||04-April|462.0|
|||05-May|431.0|
|||06-June|373.0|
|||07-July|419.0|
Erzincan|1. (First Sales)|2016|01-January|65.0|
|||02-February|48.0|
|||03-March|77.0|
|||04-April|60.0|
|||05-May|82.0|
|||06-June|84.0|
|||07-July|67.0|
|2. (Second Hand Sales)|2016|01-January|48.0|
|||02-February|77.0|
|||03-March|87.0|
|||04-April|79.0|
|||05-May|83.0|
|||06-June|85.0|
|||07-July|70.0|
Erzurum|1. (First Sales)|2016|01-January|161.0|
|||02-February|162.0|
|||03-March|249.0|
|||04-April|192.0|
|||05-May|235.0|
|||06-June|218.0|
|||07-July|229.0|
|2. (Second Hand Sales)|2016|01-January|237.0|
|||02-February|247.0|
|||03-March|368.0|
|||04-April|254.0|
|||05-May|388.0|
|||06-June|257.0|
|||07-July|247.0|
Eskişehir|1. (First Sales)|2016|01-January|805.0|
|||02-February|759.0|
|||03-March|1031.0|
|||04-April|919.0|
|||05-May|909.0|
|||06-June|1002.0|
|||07-July|746.0|
|2. (Second Hand Sales)|2016|01-January|627.0|
|||02-February|826.0|
|||03-March|983.0|
|||04-April|860.0|
|||05-May|854.0|
|||06-June|920.0|
|||07-July|700.0|
Gaziantep|1. (First Sales)|2016|01-January|746.0|
|||02-February|962.0|
|||03-March|1193.0|
|||04-April|932.0|
|||05-May|1002.0|
|||06-June|1012.0|
|||07-July|1014.0|
|2. (Second Hand Sales)|2016|01-January|723.0|
|||02-February|852.0|
|||03-March|1069.0|
|||04-April|1136.0|
|||05-May|1141.0|
|||06-June|1024.0|
|||07-July|840.0|
Giresun|1. (First Sales)|2016|01-January|134.0|
|||02-February|177.0|
|||03-March|207.0|
|||04-April|205.0|
|||05-May|201.0|
|||06-June|207.0|
|||07-July|231.0|
|2. (Second Hand Sales)|2016|01-January|176.0|
|||02-February|227.0|
|||03-March|253.0|
|||04-April|231.0|
|||05-May|208.0|
|||06-June|221.0|
|||07-July|220.0|
Gümüşhane|1. (First Sales)|2016|01-January|28.0|
|||02-February|27.0|
|||03-March|56.0|
|||04-April|68.0|
|||05-May|28.0|
|||06-June|38.0|
|||07-July|33.0|
|2. (Second Hand Sales)|2016|01-January|9.0|
|||02-February|20.0|
|||03-March|30.0|
|||04-April|40.0|
|||05-May|27.0|
|||06-June|16.0|
|||07-July|18.0|
Hakkari|1. (First Sales)|2016|01-January|3.0|
|||02-February|8.0|
|||03-March|23.0|
|||04-April|10.0|
|||05-May|5.0|
|||06-June|5.0|
|||07-July|3.0|
|2. (Second Hand Sales)|2016|01-January|8.0|
|||02-February|3.0|
|||03-March|1.0|
|||04-April|3.0|
|||05-May|0.0|
|||06-June|1.0|
|||07-July|2.0|
Hatay|1. (First Sales)|2016|01-January|614.0|
|||02-February|986.0|
|||03-March|924.0|
|||04-April|782.0|
|||05-May|893.0|
|||06-June|920.0|
|||07-July|756.0|
|2. (Second Hand Sales)|2016|01-January|500.0|
|||02-February|620.0|
|||03-March|792.0|
|||04-April|680.0|
|||05-May|689.0|
|||06-June|684.0|
|||07-July|583.0|
Iğdır|1. (First Sales)|2016|01-January|58.0|
|||02-February|35.0|
|||03-March|46.0|
|||04-April|41.0|
|||05-May|60.0|
|||06-June|61.0|
|||07-July|54.0|
|2. (Second Hand Sales)|2016|01-January|24.0|
|||02-February|28.0|
|||03-March|34.0|
|||04-April|29.0|
|||05-May|45.0|
|||06-June|35.0|
|||07-July|32.0|
Isparta|1. (First Sales)|2016|01-January|195.0|
|||02-February|195.0|
|||03-March|139.0|
|||04-April|216.0|
|||05-May|180.0|
|||06-June|241.0|
|||07-July|165.0|
|2. (Second Hand Sales)|2016|01-January|148.0|
|||02-February|172.0|
|||03-March|205.0|
|||04-April|203.0|
|||05-May|234.0|
|||06-June|203.0|
|||07-July|183.0|
İstanbul|1. (First Sales)|2016|01-January|7036.0|
|||02-February|8277.0|
|||03-March|10216.0|
|||04-April|8922.0|
|||05-May|11221.0|
|||06-June|9880.0|
|||07-July|5420.0|
|2. (Second Hand Sales)|2016|01-January|8490.0|
|||02-February|9865.0|
|||03-March|11777.0|
|||04-April|10615.0|
|||05-May|10417.0|
|||06-June|10526.0|
|||07-July|6483.0|
İzmir|1. (First Sales)|2016|01-January|2201.0|
|||02-February|2521.0|
|||03-March|2860.0|
|||04-April|2558.0|
|||05-May|2585.0|
|||06-June|2596.0|
|||07-July|1958.0|
|2. (Second Hand Sales)|2016|01-January|3042.0|
|||02-February|3959.0|
|||03-March|4689.0|
|||04-April|4010.0|
|||05-May|4112.0|
|||06-June|4149.0|
|||07-July|2852.0|
Kahramanmaraş|1. (First Sales)|2016|01-January|442.0|
|||02-February|531.0|
|||03-March|916.0|
|||04-April|713.0|
|||05-May|1052.0|
|||06-June|638.0|
|||07-July|630.0|
|2. (Second Hand Sales)|2016|01-January|273.0|
|||02-February|347.0|
|||03-March|386.0|
|||04-April|353.0|
|||05-May|400.0|
|||06-June|403.0|
|||07-July|367.0|
Karabük|1. (First Sales)|2016|01-January|269.0|
|||02-February|175.0|
|||03-March|214.0|
|||04-April|204.0|
|||05-May|308.0|
|||06-June|278.0|
|||07-July|210.0|
|2. (Second Hand Sales)|2016|01-January|107.0|
|||02-February|133.0|
|||03-March|189.0|
|||04-April|169.0|
|||05-May|220.0|
|||06-June|221.0|
|||07-July|150.0|
Karaman|1. (First Sales)|2016|01-January|133.0|
|||02-February|108.0|
|||03-March|102.0|
|||04-April|135.0|
|||05-May|131.0|
|||06-June|124.0|
|||07-July|139.0|
|2. (Second Hand Sales)|2016|01-January|97.0|
|||02-February|107.0|
|||03-March|132.0|
|||04-April|99.0|
|||05-May|137.0|
|||06-June|99.0|
|||07-July|132.0|
Kars|1. (First Sales)|2016|01-January|118.0|
|||02-February|93.0|
|||03-March|138.0|
|||04-April|79.0|
|||05-May|92.0|
|||06-June|77.0|
|||07-July|90.0|
|2. (Second Hand Sales)|2016|01-January|27.0|
|||02-February|60.0|
|||03-March|67.0|
|||04-April|69.0|
|||05-May|63.0|
|||06-June|49.0|
|||07-July|58.0|
Kastamonu|1. (First Sales)|2016|01-January|143.0|
|||02-February|146.0|
|||03-March|215.0|
|||04-April|161.0|
|||05-May|189.0|
|||06-June|213.0|
|||07-July|199.0|
|2. (Second Hand Sales)|2016|01-January|150.0|
|||02-February|160.0|
|||03-March|203.0|
|||04-April|151.0|
|||05-May|172.0|
|||06-June|174.0|
|||07-July|224.0|
Kayseri|1. (First Sales)|2016|01-January|817.0|
|||02-February|967.0|
|||03-March|770.0|
|||04-April|839.0|
|||05-May|896.0|
|||06-June|874.0|
|||07-July|808.0|
|2. (Second Hand Sales)|2016|01-January|1177.0|
|||02-February|1455.0|
|||03-March|1568.0|
|||04-April|1389.0|
|||05-May|1425.0|
|||06-June|1274.0|
|||07-July|1308.0|
Kilis|1. (First Sales)|2016|01-January|123.0|
|||02-February|262.0|
|||03-March|149.0|
|||04-April|140.0|
|||05-May|164.0|
|||06-June|97.0|
|||07-July|111.0|
|2. (Second Hand Sales)|2016|01-January|50.0|
|||02-February|73.0|
|||03-March|86.0|
|||04-April|42.0|
|||05-May|36.0|
|||06-June|45.0|
|||07-July|48.0|
Kırıkkale|1. (First Sales)|2016|01-January|134.0|
|||02-February|179.0|
|||03-March|162.0|
|||04-April|181.0|
|||05-May|304.0|
|||06-June|227.0|
|||07-July|225.0|
|2. (Second Hand Sales)|2016|01-January|172.0|
|||02-February|232.0|
|||03-March|293.0|
|||04-April|210.0|
|||05-May|228.0|
|||06-June|209.0|
|||07-July|177.0|
Kırklareli|1. (First Sales)|2016|01-January|276.0|
|||02-February|251.0|
|||03-March|467.0|
|||04-April|332.0|
|||05-May|329.0|
|||06-June|362.0|
|||07-July|258.0|
|2. (Second Hand Sales)|2016|01-January|203.0|
|||02-February|239.0|
|||03-March|334.0|
|||04-April|298.0|
|||05-May|293.0|
|||06-June|252.0|
|||07-July|209.0|
Kırşehir|1. (First Sales)|2016|01-January|98.0|
|||02-February|140.0|
|||03-March|160.0|
|||04-April|149.0|
|||05-May|143.0|
|||06-June|144.0|
|||07-July|138.0|
|2. (Second Hand Sales)|2016|01-January|103.0|
|||02-February|184.0|
|||03-March|173.0|
|||04-April|145.0|
|||05-May|153.0|
|||06-June|117.0|
|||07-July|147.0|
Kocaeli|1. (First Sales)|2016|01-January|1015.0|
|||02-February|1150.0|
|||03-March|1392.0|
|||04-April|1180.0|
|||05-May|1552.0|
|||06-June|1408.0|
|||07-July|940.0|
|2. (Second Hand Sales)|2016|01-January|1121.0|
|||02-February|1411.0|
|||03-March|1737.0|
|||04-April|1520.0|
|||05-May|1688.0|
|||06-June|1539.0|
|||07-July|1104.0|
Konya|1. (First Sales)|2016|01-January|951.0|
|||02-February|1012.0|
|||03-March|1260.0|
|||04-April|1080.0|
|||05-May|1108.0|
|||06-June|1058.0|
|||07-July|963.0|
|2. (Second Hand Sales)|2016|01-January|1073.0|
|||02-February|1291.0|
|||03-March|1498.0|
|||04-April|1319.0|
|||05-May|1422.0|
|||06-June|1257.0|
|||07-July|1023.0|
Kütahya|1. (First Sales)|2016|01-January|265.0|
|||02-February|266.0|
|||03-March|323.0|
|||04-April|317.0|
|||05-May|346.0|
|||06-June|334.0|
|||07-July|245.0|
|2. (Second Hand Sales)|2016|01-January|224.0|
|||02-February|308.0|
|||03-March|360.0|
|||04-April|324.0|
|||05-May|332.0|
|||06-June|304.0|
|||07-July|376.0|
Malatya|1. (First Sales)|2016|01-January|323.0|
|||02-February|364.0|
|||03-March|416.0|
|||04-April|458.0|
|||05-May|419.0|
|||06-June|460.0|
|||07-July|356.0|
|2. (Second Hand Sales)|2016|01-January|397.0|
|||02-February|445.0|
|||03-March|544.0|
|||04-April|572.0|
|||05-May|547.0|
|||06-June|459.0|
|||07-July|438.0|
Manisa|1. (First Sales)|2016|01-January|665.0|
|||02-February|791.0|
|||03-March|1024.0|
|||04-April|909.0|
|||05-May|964.0|
|||06-June|922.0|
|||07-July|686.0|
|2. (Second Hand Sales)|2016|01-January|680.0|
|||02-February|834.0|
|||03-March|962.0|
|||04-April|851.0|
|||05-May|844.0|
|||06-June|788.0|
|||07-July|712.0|
Mardin|1. (First Sales)|2016|01-January|245.0|
|||02-February|310.0|
|||03-March|337.0|
|||04-April|337.0|
|||05-May|358.0|
|||06-June|297.0|
|||07-July|378.0|
|2. (Second Hand Sales)|2016|01-January|135.0|
|||02-February|139.0|
|||03-March|198.0|
|||04-April|148.0|
|||05-May|152.0|
|||06-June|164.0|
|||07-July|140.0|
Mersin|1. (First Sales)|2016|01-January|710.0|
|||02-February|1069.0|
|||03-March|1130.0|
|||04-April|1078.0|
|||05-May|1139.0|
|||06-June|1155.0|
|||07-July|870.0|
|2. (Second Hand Sales)|2016|01-January|1359.0|
|||02-February|1747.0|
|||03-March|1904.0|
|||04-April|1842.0|
|||05-May|1947.0|
|||06-June|1933.0|
|||07-July|1493.0|
Muğla|1. (First Sales)|2016|01-January|355.0|
|||02-February|371.0|
|||03-March|470.0|
|||04-April|403.0|
|||05-May|372.0|
|||06-June|445.0|
|||07-July|382.0|
|2. (Second Hand Sales)|2016|01-January|757.0|
|||02-February|884.0|
|||03-March|1038.0|
|||04-April|969.0|
|||05-May|928.0|
|||06-June|1066.0|
|||07-July|803.0|
Muş|1. (First Sales)|2016|01-January|24.0|
|||02-February|24.0|
|||03-March|61.0|
|||04-April|28.0|
|||05-May|45.0|
|||06-June|39.0|
|||07-July|23.0|
|2. (Second Hand Sales)|2016|01-January|33.0|
|||02-February|39.0|
|||03-March|47.0|
|||04-April|54.0|
|||05-May|48.0|
|||06-June|50.0|
|||07-July|44.0|
Nevşehir|1. (First Sales)|2016|01-January|49.0|
|||02-February|48.0|
|||03-March|159.0|
|||04-April|56.0|
|||05-May|68.0|
|||06-June|49.0|
|||07-July|43.0|
|2. (Second Hand Sales)|2016|01-January|165.0|
|||02-February|147.0|
|||03-March|190.0|
|||04-April|154.0|
|||05-May|137.0|
|||06-June|126.0|
|||07-July|123.0|
Niğde|1. (First Sales)|2016|01-January|110.0|
|||02-February|148.0|
|||03-March|158.0|
|||04-April|130.0|
|||05-May|214.0|
|||06-June|247.0|
|||07-July|172.0|
|2. (Second Hand Sales)|2016|01-January|155.0|
|||02-February|185.0|
|||03-March|193.0|
|||04-April|206.0|
|||05-May|242.0|
|||06-June|210.0|
|||07-July|217.0|
Ordu|1. (First Sales)|2016|01-January|313.0|
|||02-February|314.0|
|||03-March|520.0|
|||04-April|375.0|
|||05-May|361.0|
|||06-June|351.0|
|||07-July|441.0|
|2. (Second Hand Sales)|2016|01-January|320.0|
|||02-February|320.0|
|||03-March|403.0|
|||04-April|345.0|
|||05-May|325.0|
|||06-June|281.0|
|||07-July|255.0|
Osmaniye|1. (First Sales)|2016|01-January|223.0|
|||02-February|301.0|
|||03-March|284.0|
|||04-April|288.0|
|||05-May|288.0|
|||06-June|221.0|
|||07-July|200.0|
|2. (Second Hand Sales)|2016|01-January|161.0|
|||02-February|236.0|
|||03-March|280.0|
|||04-April|248.0|
|||05-May|214.0|
|||06-June|198.0|
|||07-July|191.0|
Rize|1. (First Sales)|2016|01-January|92.0|
|||02-February|108.0|
|||03-March|138.0|
|||04-April|151.0|
|||05-May|86.0|
|||06-June|160.0|
|||07-July|96.0|
|2. (Second Hand Sales)|2016|01-January|109.0|
|||02-February|132.0|
|||03-March|146.0|
|||04-April|148.0|
|||05-May|101.0|
|||06-June|146.0|
|||07-July|105.0|
Sakarya|1. (First Sales)|2016|01-January|738.0|
|||02-February|887.0|
|||03-March|1002.0|
|||04-April|983.0|
|||05-May|1220.0|
|||06-June|1069.0|
|||07-July|852.0|
|2. (Second Hand Sales)|2016|01-January|646.0|
|||02-February|903.0|
|||03-March|948.0|
|||04-April|1044.0|
|||05-May|927.0|
|||06-June|795.0|
|||07-July|632.0|
Samsun|1. (First Sales)|2016|01-January|677.0|
|||02-February|714.0|
|||03-March|1011.0|
|||04-April|801.0|
|||05-May|888.0|
|||06-June|754.0|
|||07-July|767.0|
|2. (Second Hand Sales)|2016|01-January|694.0|
|||02-February|825.0|
|||03-March|988.0|
|||04-April|883.0|
|||05-May|868.0|
|||06-June|805.0|
|||07-July|784.0|
Şanlıurfa|1. (First Sales)|2016|01-January|594.0|
|||02-February|791.0|
|||03-March|848.0|
|||04-April|830.0|
|||05-May|784.0|
|||06-June|628.0|
|||07-July|544.0|
|2. (Second Hand Sales)|2016|01-January|545.0|
|||02-February|629.0|
|||03-March|763.0|
|||04-April|629.0|
|||05-May|589.0|
|||06-June|520.0|
|||07-July|503.0|
Siirt|1. (First Sales)|2016|01-January|61.0|
|||02-February|79.0|
|||03-March|93.0|
|||04-April|134.0|
|||05-May|114.0|
|||06-June|87.0|
|||07-July|86.0|
|2. (Second Hand Sales)|2016|01-January|34.0|
|||02-February|55.0|
|||03-March|61.0|
|||04-April|62.0|
|||05-May|99.0|
|||06-June|55.0|
|||07-July|74.0|
Sinop|1. (First Sales)|2016|01-January|100.0|
|||02-February|94.0|
|||03-March|143.0|
|||04-April|119.0|
|||05-May|161.0|
|||06-June|162.0|
|||07-July|197.0|
|2. (Second Hand Sales)|2016|01-January|87.0|
|||02-February|122.0|
|||03-March|131.0|
|||04-April|99.0|
|||05-May|97.0|
|||06-June|104.0|
|||07-July|114.0|
Şırnak|1. (First Sales)|2016|01-January|6.0|
|||02-February|2.0|
|||03-March|11.0|
|||04-April|10.0|
|||05-May|24.0|
|||06-June|31.0|
|||07-July|13.0|
|2. (Second Hand Sales)|2016|01-January|0.0|
|||02-February|8.0|
|||03-March|8.0|
|||04-April|8.0|
|||05-May|9.0|
|||06-June|11.0|
|||07-July|8.0|
Sivas|1. (First Sales)|2016|01-January|281.0|
|||02-February|287.0|
|||03-March|444.0|
|||04-April|326.0|
|||05-May|334.0|
|||06-June|385.0|
|||07-July|448.0|
|2. (Second Hand Sales)|2016|01-January|200.0|
|||02-February|163.0|
|||03-March|304.0|
|||04-April|264.0|
|||05-May|271.0|
|||06-June|292.0|
|||07-July|341.0|
Tekirdağ|1. (First Sales)|2016|01-January|839.0|
|||02-February|1087.0|
|||03-March|1284.0|
|||04-April|1312.0|
|||05-May|1216.0|
|||06-June|1188.0|
|||07-July|851.0|
|2. (Second Hand Sales)|2016|01-January|1194.0|
|||02-February|1418.0|
|||03-March|1855.0|
|||04-April|1789.0|
|||05-May|1657.0|
|||06-June|1630.0|
|||07-July|1265.0|
Tokat|1. (First Sales)|2016|01-January|140.0|
|||02-February|195.0|
|||03-March|226.0|
|||04-April|169.0|
|||05-May|186.0|
|||06-June|202.0|
|||07-July|199.0|
|2. (Second Hand Sales)|2016|01-January|167.0|
|||02-February|224.0|
|||03-March|248.0|
|||04-April|214.0|
|||05-May|217.0|
|||06-June|204.0|
|||07-July|160.0|
Trabzon|1. (First Sales)|2016|01-January|367.0|
|||02-February|448.0|
|||03-March|555.0|
|||04-April|352.0|
|||05-May|524.0|
|||06-June|452.0|
|||07-July|766.0|
|2. (Second Hand Sales)|2016|01-January|414.0|
